x,y,x,y,Name,Genes
13.524832,1.2645216,8.712006,10.315238,zf-C2H2,ZNF287 ZNF165 ZNF705G ZNF285 ZNF284 ZNF705E ZNF283 ZNF705F ZNF282 ZNF281 ZNF160 ZNF705D ZNF705A ZNF705B ZSCAN21 ZSCAN20 ZSCAN23 ZSCAN22 ZSCAN25 ZSCAN26 ZSCAN29 ZNF157 ZNF398 ZNF397 ZNF276 ZNF155 ZNF396 ZNF275 ZNF154 ZNF274 ZNF394 ZNF273 ZNF391 ZSCAN10 ZSCAN12 ZSCAN16 ZNF148 ZNF268 ZNF267 ZNF146 KLF11 ZNF266 ZNF18 KLF12 ZNF19 KLF13 ZBTB7A ZNF143 ZNF264 KLF14 ZNF384 ZNF142 ZNF263 ZNF141 ZNF383 ZNF382 ZNF140 ZNF260 KLF10 ZNF10 ZNF12 KLF15 ZNF14 KLF16 KLF17 ZNF16 ZNF17 KLF18 ZNF37A ZNF702P ZFAT SNAI2 SNAI3 SNAI1 ZNF138 ZNF136 ZNF257 ZNF256 ZNF135 ZNF497 ZNF134 ZNF496 ZNF254 ZNF133 ZNF253 ZNF132 ZBTB8A ZNF251 ZNF493 ZNF250 ZNF492 ZNF491 ZNF490 ZNF22 ZNF23 ZNF24 ZNF25 ZNF26 ZNF28 ZXDA ZXDB ZXDC ZNF20 ZBTB7C ZNF248 ZBTB7B ZNF367 ZNF487 ZNF366 ZNF124 ZNF486 ZNF485 ZSCAN5B ZNF121 ZNF484 ZSCAN5A ZNF483 ZNF362 ZSCAN5C ZNF480 ZNF32 ZNF34 ZNF35 ZEB1 ZEB2 MTF1 ZNF30 ZNF833P ZNF239 ZNF117 ZNF358 ZNF479 ZNF599 ZNF236 ZNF114 ZNF235 ZNF234 ZNF597 ZNF233 ZNF596 ZNF112 ZNF595 ZNF232 ZNF594 ZNF473 ZNF230 ZNF592 ZNF350 ZNF471 ZNF470 PRDM16 ZNF43 PRDM15 ZNF44 PRDM14 ZNF45 PRDM13 CTCF PRDM12 ZNF48 PRDM10 MYNN MECOM ZNF41 ZNF229 ZNF107 ZNF227 ZNF469 ZNF226 ZNF468 ZNF347 ZNF589 ZNF467 ZNF225 ZNF224 ZNF587 ZNF345 ZNF586 ZNF223 ZNF343 ZNF222 ZNF101 ZNF584 ZNF221 ZNF100 ZNF583 ZNF341 ZNF461 ZNF582 ZNF460 ZNF581 ZNF580 ZNF56 ZNF57 ZNF33B ZNF33A ZNF219 ZNF217 ZNF337 ZNF579 GZF1 ZNF215 ZNF578 ZNF699 ZNF214 ZNF577 ZNF213 ZNF697 ZNF576 ZNF334 ZNF696 ZNF212 ZNF575 ZNF454 ZNF333 ZNF574 ZNF211 ZNF695 ZNF331 ZNF573 ZNF572 ZNF571 ZNF692 ZNF691 ZNF570 ZNF66 GLI2 ZNF69 GLI1 GLI4 GLI3 ZSCAN30 ZSCAN32 ZSCAN31 PLAGL2 PLAGL1 ZNF329 ZNF208 ZNF449 ZNF569 ZNF205 ZNF689 ZNF568 ZNF688 ZNF446 ZNF567 ZNF566 ZNF445 ZNF324 ZNF687 ZIK1 ZNF202 ZNF444 ZNF565 ZNF322 ZNF564 ZNF443 ZNF684 ZNF200 ZNF563 ZNF442 ZNF562 ZNF683 ZNF441 ZNF320 ZBTB18 ZNF440 ZNF561 ZNF682 ZNF681 ZNF560 ZNF680 ZBTB14 ZBTB17 ZBTB16 ZBTB11 ZBTB12 HINFP HIC2 HIC1 WT1 ZNF319 ZNF439 ZNF317 ZNF559 ZNF679 ZNF558 ZNF316 ZNF799 ZNF557 ZNF678 ZNF436 ZFP28 ZNF556 ZNF677 ZNF555 ZNF676 ZNF433 ZNF675 ZNF554 ZNF432 ZNF311 ZNF674 ZNF431 ZNF552 ZNF672 ZNF551 ZNF793 ZNF430 ZNF792 ZNF671 ZNF550 ZNF670 ZNF791 ZBTB26 ZNF790 ZBTB25 ZBTB21 ZBTB24 ZBTB20 YY2 YY1 ZFP37 ZNF840P ZFP30 ZNF876P ZNF429 ZNF549 ZNF669 ZNF548 ZIM2 ZNF789 ZNF668 ZNF547 ZNF426 ZNF546 ZNF667 ZNF304 ZNF425 ZNF787 ZNF423 ZNF786 ZNF665 ZNF302 ZNF544 ZNF543 ZNF785 ZNF664 ZIM3 ZNF784 ZNF300 ZNF420 ZNF541 ZNF662 ZNF540 ZNF782 ZNF781 ZNF660 ZNF658B GTF3A VEZF1 ZFP69B SCRT2 SCRT1 ZFP42 ZFP41 ZNF419 ZNF418 ZNF417 ZNF416 ZNF658 ZNF778 ZNF536 ZNF415 ZNF777 ZNF655 ZNF776 ZNF534 ZNF775 ZNF654 ZNF653 ZNF774 ZNF652 ZNF773 ZNF410 ZNF530 ZNF772 ZNF771 ZNF770 ZNF891 MAZ RLF ZFP62 GLIS1 GLIS2 GLIS3 ZFP57 SALL1 SALL2 SALL3 ZKSCAN8 SALL4 ZKSCAN7 ZNF408 ZNF529 ZNF407 ZNF528 ZNF649 ZKSCAN4 ZNF648 ZNF527 ZKSCAN3 ZNF768 ZNF526 ZNF646 ZNF525 ZNF404 ZNF888 ZKSCAN5 ZNF524 ZNF766 ZNF765 ZNF764 ZKSCAN2 ZNF521 ZNF763 ZKSCAN1 ZNF641 ZNF883 CTCFL ZNF761 ZNF880 PEG3 ZNF75D ZNF75A SP1 ZFP69 SP3 ZFP64 SP2 BCL6 ZNF519 SP5 SP4 ZNF517 SP7 ZNF516 ZNF879 SP6 ZNF878 SP9 ZNF514 SP8 ZNF513 ZNF512 ZNF510 ZNF630 BNC2 ZFP82 ZNF629 ZNF628 ZNF507 ZNF749 ZNF506 ZNF627 ZNF626 E4F1 ZNF746 ZNF625 RREB1 ZNF624 ZNF502 ZNF623 ZNF865 ZNF501 ZNF500 ZNF621 ZNF620 ZNF740 ZNF860 ZBTB37 ZBTB39 ZBTB38 KLF1 ZBTB32 ZFP92 ZBTB34 KLF5 KLF4 KLF3 ZFP91 KLF2 ZFP90 KLF9 KLF8 KLF7 KLF6 ZNF619 ZNF737 ZNF616 INSM1 ZNF615 ZNF736 ZNF614 ZNF735 ZNF613 INSM2 ZNF732 ZNF611 ZNF853 ZNF610 ZNF852 ZNF730 ZNF850 ZBTB48 PLAG1 ZBTB47 ZBTB49 ZBTB44 ZBTB43 ZBTB45 ZBTB40 ZBTB42 ZBTB41 REPIN1 ZNF729 ZNF607 ZNF728 ZNF606 ZNF727 ZNF605 ZNF726 ZNF846 ZNF845 ZNF724 ZNF844 ZNF723 ZNF721 ZNF600 ZNF841 ZFP2 ZFP1 ZFP3 ZNF542P ZNF718 ZNF717 ZNF837 ZNF716 ZNF836 ZNF714 ZNF835 ZNF713 ZNF711 ZNF710 ZNF831 ZNF324B ZNF709 ZNF829 ZNF708 ZNF707 ZNF827 ZNF823 ZNF701 ZNF700 EGR1 EGR2 EGR3 EGR4 BCL11B BCL11A ZNF726P1 OVOL2 OVOL1 OVOL3 ZFPM1 ZNF816 ZNF814 ZNF813 RBAK GFI1 ZBTB2 IKZF1 IKZF2 ZBTB6 IKZF3 IKZF4 ZBTB3 ZNF808 ZNF806 ZNF805 HIVEP2 HIVEP1 ZNF800 HIVEP3 FEZF2 FEZF1 PATZ1 ZNF587B ZNF780B ZNF780A HKR1 ZNF137P ZNF355P ZNF585A ZNF585B ZFX ZFY ZNF2 ZNF354B ZNF354A ZNF354C ZFP14 OSR2 OSR1 ZNF76 ZNF77 ZNF79 ZNF70 GFI1B MZF1 ZNF71 ZNF73 ZNF74 FIZ1 ZSCAN4 ZSCAN2 PRDM9 PRDM8 PRDM5 ZSCAN9 PRDM4 PRDM6 PRDM1 ZNF3 PRDM2 ZNF7 ZNF8 ZNF80 ZNF81 ZNF83 ZNF84 ZNF85 ZNF98 ZNF99 ZNF90 ZNF91 ZNF92 ZNF93 ZNF818P ZFHX4 ZFHX3 ZNF75CP BCL6B ZNF197 ZNF195 ZSCAN5DP ZNF286A ZNF286B ZNF189 ZNF184 ZNF182 ZNF181 ZNF180 ZIC5 ZNF177 ZNF296 ZNF175 ZNF174 ZNF292 ZIC3 ZIC4 ZIC1 ZIC2 ZNF826P ZNF169 
14.005161,0.33932015,8.729787,10.353594,zf-C3HC4,TRIM40 TRIM64 RNF170 TRAF2 IRF2BP1 PEX2 TRAF5 TRAF4 MKRN1 RNF207 MKRN2 MKRN3 LNX1 RNF187 TRIM77 TRIM64B DTX1 DTX2 BRCA1 DTX4 SH3RF1 RNF213 MKRN4P TRIM65 RAG1 TRIM67 RNF112 
13.331514,1.2374763,9.168522,10.349281,zf-C4,ESRRB ESRRA VDR PPARA NR1H3 NR1H2 NR2F2 NR1D1 NR1H4 NR2F1 ESRRG NR1D2 NR2F6 ESR1 ESR2 NR5A2 NR6A1 NR4A3 AR NR5A1 NR4A2 RARB PPARG RARA PGR PPARD THRB NR1I2 THRA RARG NR1I3 NR2E1 HNF4G NR2E3 NR2C1 RORB RORC NR3C2 NR3C1 NR2C2 RORA NR4A1 RXRA RXRB HNF4A RXRG 
13.257693,0.97408104,8.987387,10.412396,zf-C5HC2,KDM5B KDM5C KDM5D JARID2 KDM5A 
13.389066,1.0735319,8.894535,10.128687,zf-CCHC,ERVK-6 ERVK-7 ERVK-5 ZCRB1 CPSF4 ERVK-8 CNBP ERVK-9 ERVK-19 LIN28A LIN28B ERVK-10 SF1 ZCCHC3 ZCCHC2 ZCCHC14 ZCCHC9 ZCCHC8 ZCCHC13 HERVK_113 ZCCHC7 TUT7 TUT4 RBM4B RTL3 RBM4 ERVK-21 ERVK-24 
13.150639,0.9455174,8.748003,10.281323,zf-CW,ZCWPW2 MORC4 KDM1B ZCWPW1 MORC2 MORC3 MORC1 
13.726846,0.22357368,8.815307,10.538288,zf-CXXC,KDM2A KDM2B KMT2B MBD1 KMT2A FBXL19 CXXC1 CXXC4 TET1 CXXC5 DNMT1 
13.586378,0.95029867,8.754031,10.3943405,zf-Di19,RNF114 ZEB1 RNF125 RNF138 ZEB2 RNF166 KCMF1 
14.712117,0.28230268,9.153982,10.443952,zf-FCS,ZMYM1 ZMYM2 ZMYM3 ZMYM4 ZMYM5 ZMYM6 
13.329302,0.71353036,8.818559,10.351895,zf-GRF,NEIL3 ERI2 APEX2 TOP3A ZGRF1 TTF2 ZCCHC4 
13.466968,0.75316566,9.145959,10.241345,zf-HIT,ZNHIT1 ZNHIT3 ZNHIT2 DDX59 ZNHIT6 INO80B 
13.595536,0.7286686,8.956461,10.569252,zf-MIZ,PIAS4 ZMIZ1 ZMIZ2 PIAS1 PIAS3 PIAS2 
13.327816,0.9351926,8.842212,10.616657,zf-MYND,EGLN1 ZMYND19 CBFA2T3 MSS51 USP19 CBFA2T2 TDRD1 DEAF1 SMYD3 SMYD2 ZMYND10 SMYD4 PDCD2 ZMYND12 RUNX1T1 SMYD1 ANKMY2 ANKMY1 ZMYND15 
13.287714,1.1948826,8.977623,10.46563,zf-MYST,KAT5 KAT6B KAT6A KAT8 KAT7 
13.643083,0.5548733,8.84577,10.570332,zf-RING 2,RNF43 BRAP RNF44 SCAF11 AMFR PJA1 PJA2 RNF103 RNF223 RNF149 RNF148 RNF225 RNF183 RAPSN RNF182 RNF145 RNF32 RNF38 MYCBP2 RCHY1 RNF6 PHRF1 RNF4 RNF115 RNF150 RNF111 RNF24 TTC3 SYVN1 TRAIP RNF126 RFWD3 RNF128 RLIM RNF165 DZIP3 RNF167 RNF122 RNF10 ZSWIM2 RNF11 RNF13 RNF181 LTN1 ZNRF1 ZNRF2 ZNRF3 RNF215 ZNRF4 RNF139 RNF130 RNF133 
13.37444,0.64455366,8.882856,10.66175,zf-RING 5,RNF212 NHLRC1 RNF152 TRIM28 CCNB1IP1 
13.271916,0.78701574,8.954128,10.496696,zf-RING 9,RUBCN PLEKHM3 PLEKHM1 RUBCNL DEF8 
13.427855,0.5985072,8.975385,10.761501,zf-RING UBOX,TRIM63 RC3H1 RC3H2 MID1 MID2 RNF224 RNF227 TRAF7 TRIM36 TRIM59 TRIM15 RBCK1 TRIM17 TRIM32 TRIM54 TRIM33 TRIM55 TRIM56 RNF222 TRIM13 TRIM72 RNF32 TRIM50 TRIM73 TRIM74 TRIM2 SH3RF2 RNF114 RMND5A TRIM5 TRIM6 TRIM3 TRIM47 TRIM22 TRIM23 TRIM45 TRIM46 LONRF1 
13.441089,1.0305266,8.94988,10.628799,zf-RanBP,RANBP2 ZRANB2 FUS TAF15 ZRANB3 ZRANB1 NUP153 EWSR1 RBM5 CAPN15 RYBP NEIL3 MDM4 RBM10 YAF2 MDM2 
13.363046,0.52255255,9.127212,10.598981,zf-Sec23 Sec24,SEC24A SEC23B SEC24C SEC24B SEC23A SEC24D 
13.325533,0.71868247,8.779072,10.731288,zf-Tim10 DDP,TIMM8B TIMM9 TIMM8A TIMM10B TIMM13 TIMM10 
14.295197,-0.15066293,6.566062,9.03165,zf-UBP,BRAP HDAC6 USP16 USP49 USP39 USP33 USP5 USP44 USP22 USP45 USP13 USP3 USP51 USP20 
